m1,a1,b1,l1,m2,a2,b2,l2,c,e_cartela,energy,stress,force,mass_kg,energy_per_mass,sim_time_s,y_max_stress_mm,valid_ansys,pivot_height_mm,lever_arm_mm,modo_fallo
2.984375,69.53125,77.03125,1000,2.078125,71.40625,77.03125,1000,80,2.796875,2774.928231,1176403585,6432.172804,11.62672909,238.6680046,1479.063404,168.1818182,1,168.1818182,831.8181818,Viga
3.984375,99.53125,47.03125,1000,3.078125,41.40625,47.03125,1000,80,3.796875,3611.439914,1033119959,8773.634539,12.99542039,277.9009687,1114.168167,121.4062,1,0,1000,Cartela
2.0078125,99.765625,73.046875,1000,2.6171875,74.453125,73.046875,1000,80,2.6953125,1327.697335,668179673.8,5864.232558,11.4768618,115.6847018,1241.091714,154.4531,1,0,1000,Cartela
3.0078125,69.765625,43.046875,1000,3.6171875,44.453125,43.046875,1000,80,3.6953125,2610.585109,741992721,6064.338794,9.928426141,262.9404773,1002.589809,162.5,1,162.5,837.5,Viga
2.5078125,54.765625,88.046875,1000,2.1171875,59.453125,88.046875,1000,80,3.1953125,1640.512674,1212555825,4244.16488,10.59795116,154.7952665,1231.651661,142.8571429,1,142.8571429,857.1428571,Viga
3.5078125,84.765625,58.046875,1000,3.1171875,89.453125,58.046875,1000,80,2.1953125,4748.122065,1148911839,9990.369346,14.61567956,324.8649538,1900.95552,209.8214286,1,209.8214286,790.1785714,Viga
2.2578125,62.265625,50.546875,1000,3.3671875,66.953125,50.546875,1000,80,2.9453125,1426.018109,983814253.1,3282.927216,9.97467025,142.963935,1022.889606,171.4285714,1,171.4285714,828.5714286,Viga
3.2578125,92.265625,80.546875,1000,2.3671875,96.953125,80.546875,1000,80,3.9453125,4695.657102,1198946521,11346.15614,15.40694656,304.7753222,1396.050304,201.0869565,1,201.0869565,798.9130435,Viga
2.7578125,77.265625,65.546875,1000,3.8671875,81.953125,65.546875,1000,80,3.4453125,2678.189109,1141873018,6421.160871,14.8041373,180.9081512,1146.279339,191.9642857,1,191.9642857,808.0357143,Viga
3.7578125,47.265625,95.546875,1000,2.8671875,51.953125,95.546875,1000,80,2.4453125,2579.54523,794443941.2,5461.770148,14.694112,175.5495828,902.4020268,151.7857143,1,151.7857143,848.2142857,Viga
2.1328125,43.515625,84.296875,1000,3.9921875,85.703125,84.296875,1000,80,2.5703125,940.0035602,1052128514,2591.970571,14.61326292,64.32537109,890.4500338,185.1851852,1,185.1851852,814.8148148,Viga
3.1328125,73.515625,54.296875,1000,2.9921875,55.703125,54.296875,1000,80,3.5703125,3095.826117,1249977850,6521.409185,11.21621707,276.0133918,1272.772743,176.4705882,1,176.4705882,823.5294118,Viga
