m1,a1,b1,l1,m2,a2,b2,l2,c,e_cartela,energy,stress,force,mass_kg,energy_per_mass,sim_time_s,y_max_stress_mm,valid_ansys,pivot_height_mm,lever_arm_mm,modo_fallo
3.859375,43.28125,50.78125,1000,2.453125,60.15625,50.78125,1000,80,3.921875,1769.56423518,402470248.369,4381.39089128,9.68934651433,182.62988454,933.2838306,177.215189873,1,177.215189873,822.784810127,Viga
2.234375,47.03125,69.53125,1000,3.328125,78.90625,69.53125,1000,80,3.046875,1061.62037147,1060774353.27,2569.23082978,11.6817159106,90.8788040722,1183.2023317,180.327868852,1,180.327868852,819.672131148,Viga
3.234375,77.03125,99.53125,1000,2.328125,48.90625,99.53125,1000,80,2.046875,3178.58434234,750561110.11,6695.54685057,14.1765122564,224.214834005,888.3945736,128.9062,1,0,1000,Cartela
2.734375,92.03125,54.53125,1000,3.828125,63.90625,54.53125,1000,80,2.546875,2227.56844318,926040567.948,6451.52444575,12.9665433771,171.793544231,1897.7888602,143.9062,1,0,1000,Cartela
3.734375,62.03125,84.53125,1000,2.828125,93.90625,84.53125,1000,80,3.546875,3703.45551581,1026565469.07,7760.96686209,16.2712338558,227.607540315,1132.2166807,200,1,200,800,Viga
2.484375,84.53125,92.03125,1000,2.578125,56.40625,92.03125,1000,80,3.296875,1962.15976575,717114207.759,6085.36865024,12.9276057117,151.780601104,1129.0711335,136.4062,1,0,1000,Cartela
3.484375,54.53125,62.03125,1000,3.578125,86.40625,62.03125,1000,80,2.296875,2555.00292822,775892828.215,5609.51194431,14.173899353,180.261116901,1354.9553023,200.819672131,1,200.819672131,799.180327869,Viga
2.984375,69.53125,77.03125,1000,2.078125,71.40625,77.03125,1000,80,2.796875,2774.92823113,1176403584.64,6432.1728042,11.6267290864,238.668004604,1479.0634035,168.181818182,1,168.181818182,831.818181818,Viga
3.984375,99.53125,47.03125,1000,3.078125,41.40625,47.03125,1000,80,3.796875,3611.43991351,1033119958.91,8773.63453925,12.9954203854,277.900968681,1114.168167,121.4062,1,0,1000,Cartela
2.0078125,99.765625,73.046875,1000,2.6171875,74.453125,73.046875,1000,80,2.6953125,1327.69733524,668179673.828,5864.23255772,11.4768618043,115.684701784,1241.0917135,154.4531,1,0,1000,Cartela
3.0078125,69.765625,43.046875,1000,3.6171875,44.453125,43.046875,1000,80,3.6953125,2610.58510851,741992720.964,6064.33879368,9.92842614071,262.940477324,1002.5898094,162.5,1,162.5,837.5,Viga
2.5078125,54.765625,88.046875,1000,2.1171875,59.453125,88.046875,1000,80,3.1953125,1640.51267435,1212555825.08,4244.16488044,10.5979511598,154.795266519,1231.6516612,142.857142857,1,142.857142857,857.142857143,Viga
3.5078125,84.765625,58.046875,1000,3.1171875,89.453125,58.046875,1000,80,2.1953125,4748.12206544,1148911838.55,9990.36934575,14.6156795605,324.864953819,1900.9555204,209.821428571,1,209.821428571,790.178571429,Viga
