m1,a1,b1,l1,m2,a2,b2,l2,c,e_cartela,energy,stress,force,mass_kg,energy_per_mass,sim_time_s,y_max_stress_mm,valid_ansys,pivot_height_mm,lever_arm_mm,modo_fallo
3.4921875,85.234375,89.453125,1000,3.0390625,59.921875,89.453125,1000,80,2.9921875,4143.434627,853253245.9,8972.004587,16.42003867,252.3401261,767.9250679,139.9219,1,0,1000,Cartela
3.12890625,96.3671875,94.4921875,1000,3.69140625,42.6953125,94.4921875,1000,80,2.37890625,2325.527434,783787676.8,6584.687882,16.91030353,137.5213301,1183.409035,122.6953,1,0,1000,Cartela
2.37890625,88.8671875,86.9921875,1000,3.44140625,65.1953125,86.9921875,1000,80,3.12890625,1907.459137,753767435.9,6571.348709,14.64017239,130.2893905,1240.804362,145.1953,1,0,1000,Cartela
3.87890625,73.8671875,41.9921875,1000,2.94140625,50.1953125,41.9921875,1000,80,3.62890625,3638.507271,484908285.5,9422.213281,10.88645294,334.2233958,1138.297205,130.1953,1,0,1000,Cartela
2.56640625,86.9921875,62.6171875,1000,3.50390625,48.3203125,62.6171875,1000,80,2.31640625,1723.656399,909567899.3,5096.538759,11.78381665,146.2731855,1852.573548,128.3203,1,0,1000,Cartela
2.31640625,79.4921875,70.1171875,1000,2.75390625,40.8203125,70.1171875,1000,80,3.56640625,1355.496553,710563741.2,4617.210514,10.23208242,132.4751402,1195.646225,120.8203,1,0,1000,Cartela
3.81640625,94.4921875,55.1171875,1000,3.25390625,55.8203125,55.1171875,1000,80,3.06640625,4269.511992,939266314.6,9018.304705,14.14595912,301.8184879,922.0086576,135.8203,1,0,1000,Cartela
2.94140625,75.7421875,96.3671875,1000,3.12890625,74.5703125,96.3671875,1000,80,2.19140625,3629.251967,755116112.5,7968.005641,16.06367178,225.9291659,825.3699504,154.5703,1,0,1000,Cartela
2.16015625,84.1796875,78.5546875,1000,3.34765625,49.2578125,78.5546875,1000,80,2.72265625,1298.107574,724173593,4742.550849,12.06515497,107.5914547,1334.6531,129.2578,1,0,1000,Cartela
3.66015625,99.1796875,63.5546875,1000,2.84765625,64.2578125,63.5546875,1000,80,2.22265625,3894.966569,784600283.9,8478.826497,14.62773509,266.2727035,861.6526362,144.2578,1,0,1000,Cartela
2.91015625,91.6796875,56.0546875,1000,2.09765625,41.7578125,56.0546875,1000,80,3.47265625,2207.263371,888173393,6156.071741,9.914597907,222.6276236,1105.68489,121.7578,1,0,1000,Cartela
2.09765625,86.0546875,95.4296875,1000,2.91015625,58.6328125,95.4296875,1000,80,2.03515625,1429.151156,726326199.8,4657.482993,12.88675772,110.9007546,1238.429692,138.6328,1,0,1000,Cartela
3.59765625,71.0546875,50.4296875,1000,3.41015625,43.6328125,50.4296875,1000,80,2.53515625,3343.736378,760960463.9,8124.717712,11.36735637,294.1525073,958.3923999,123.6328,1,0,1000,Cartela
3.34765625,93.5546875,87.9296875,1000,2.16015625,51.1328125,87.9296875,1000,80,3.28515625,3465.037419,855082857.4,8133.512317,14.17811147,244.3934388,777.5282459,131.1328,1,0,1000,Cartela
3.72265625,67.3046875,46.6796875,1000,2.03515625,62.3828125,46.6796875,1000,80,2.66015625,3258.321294,501712646.8,8355.150518,9.825528303,331.6179235,1072.708863,62.3828,1,0,1000,Cartela
3.97265625,89.8046875,84.1796875,1000,3.78515625,84.8828125,84.1796875,1000,80,2.91015625,6244.091772,855206790.5,13334.89232,20.31695898,307.3339754,801.7690228,164.8828,1,0,1000,Cartela
3.01953125,79.9609375,48.0859375,1000,3.86328125,53.4765625,48.0859375,1000,80,2.14453125,2584.439622,824843665.4,5791.136429,11.67474835,221.3700497,792.7842443,133.4766,1,0,1000,Cartela
2.51953125,94.9609375,93.0859375,1000,2.36328125,68.4765625,93.0859375,1000,80,2.64453125,2167.474931,774508588.9,6794.553733,13.40977926,161.6339008,1109.210195,148.4766,1,0,1000,Cartela
3.76953125,87.4609375,85.5859375,1000,2.61328125,45.9765625,85.5859375,1000,80,3.89453125,4378.638955,949802716.9,9370.992471,15.47003838,283.0399542,768.5655829,125.9766,1,0,1000,Cartela
3.39453125,98.7109375,81.8359375,1000,3.48828125,72.2265625,81.8359375,1000,80,2.26953125,3770.579412,799340412,8726.879843,17.59450768,214.3043432,904.4117673,152.2266,1,0,1000,Cartela
3.20703125,89.3359375,64.9609375,1000,2.42578125,59.1015625,64.9609375,1000,80,2.58203125,3163.172377,884396249.3,7376.887502,12.2647227,257.9081855,928.3089816,139.1016,1,0,1000,Cartela
2.70703125,74.3359375,79.9609375,1000,3.92578125,44.1015625,79.9609375,1000,80,2.08203125,2111.562039,832435337.4,5092.452407,13.74262357,153.6505768,898.486539,124.1016,1,0,1000,Cartela
2.45703125,96.8359375,57.4609375,1000,2.67578125,51.6015625,57.4609375,1000,80,3.83203125,1509.56834,710202951.2,5842.644502,10.50740402,143.6671072,1314.764793,131.6016,1,0,1000,Cartela
2.05078125,94.0234375,65.8984375,1000,3.20703125,45.0390625,65.8984375,1000,80,2.98828125,977.4528646,655422693.9,4270.540552,10.60480372,92.17076435,1251.207175,125.0391,1,0,1000,Cartela
3.55078125,79.0234375,80.8984375,1000,2.70703125,60.0390625,80.8984375,1000,80,2.48828125,4083.841443,836412765.2,8667.676361,14.58287999,280.0435473,907.601523,140.0391,1,0,1000,Cartela
3.80078125,41.5234375,43.3984375,1000,3.45703125,82.5390625,43.3984375,1000,80,2.23828125,1532.002809,387874541.6,3981.869833,11.27260639,135.9049324,928.7553353,162.5391,1,0,1000,Cartela
2.42578125,82.7734375,99.6484375,1000,3.58203125,78.7890625,99.6484375,1000,80,2.61328125,2686.067107,751627647.6,7256.571142,16.7573182,160.2921825,968.5739745,158.7891,1,0,1000,Cartela
3.92578125,97.7734375,54.6484375,1000,2.08203125,93.7890625,54.6484375,1000,80,2.11328125,5178.757406,1525595398,11514.09507,13.83525907,374.3158968,1055.544218,5.976594446,1,0,1000,Cartela
3.11328125,95.8984375,75.2734375,1000,2.89453125,80.6640625,75.2734375,1000,80,3.42578125,3723.895648,851869878.1,9884.918673,15.28675568,243.6027452,913.7891687,160.6641,1,0,1000,Cartela
2.36328125,88.3984375,82.7734375,1000,2.14453125,88.1640625,82.7734375,1000,80,2.17578125,2424.398615,741424719.1,6838.812827,12.05584335,201.0973887,1167.178501,168.1641,1,0,1000,Cartela
3.73828125,92.1484375,94.0234375,1000,3.01953125,54.4140625,94.0234375,1000,80,2.80078125,4418.609889,861036441.6,9402.192071,17.61301201,250.8719057,826.7156461,134.4141,1,0,1000,Cartela
3.48828125,84.6484375,41.5234375,1000,2.26953125,46.9140625,41.5234375,1000,80,3.05078125,3215.697803,839005202.4,7281.862583,9.783060955,328.7005792,1948.835012,126.9141,1,0,1000,Cartela
2.98828125,99.6484375,86.5234375,1000,3.76953125,61.9140625,86.5234375,1000,80,3.55078125,2699.992738,784959808.3,8323.89212,17.2438779,156.576888,1260.816076,141.9141,1,0,1000,Cartela
3.01171875,99.8828125,60.0390625,1000,2.30859375,86.9921875,60.0390625,1000,80,2.94921875,3660.082879,885925518.3,9504.273997,12.74411678,287.1978452,1146.541972,166.9922,1,0,1000,Cartela
2.51171875,84.8828125,75.0390625,1000,3.80859375,71.9921875,75.0390625,1000,80,2.44921875,2365.977955,823311342.1,6833.626182,14.73076107,160.6147804,1710.35613,151.9922,1,0,1000,Cartela
3.26171875,62.3828125,97.5390625,1000,3.55859375,49.4921875,97.5390625,1000,80,2.69921875,3188.64178,953157995.6,6716.827904,16.04177126,198.7711785,1279.014781,127.3584906,1,0,1000,Cartela
2.13671875,73.6328125,93.7890625,1000,2.18359375,45.7421875,93.7890625,1000,80,3.82421875,1447.817191,719726669.3,4421.941033,10.61744701,136.362083,1158.530213,125.7422,1,0,1000,Cartela
3.63671875,88.6328125,48.7890625,1000,3.68359375,60.7421875,48.7890625,1000,80,3.32421875,4202.355595,946136553.8,9326.731355,13.65043914,307.8549746,1327.755464,140.7422,1,0,1000,Cartela
3.38671875,81.1328125,86.2890625,1000,2.93359375,68.2421875,86.2890625,1000,80,2.57421875,4095.493225,807048308.7,8727.416004,15.71557485,260.6009175,844.7555788,148.2422,1,0,1000,Cartela
2.88671875,96.1328125,41.2890625,1000,3.43359375,53.2421875,41.2890625,1000,80,2.07421875,2167.857704,831020401.7,5258.752732,10.87248948,199.3892667,814.6503368,133.2422,1,0,1000,Cartela
2.07421875,98.0078125,80.6640625,1000,3.62109375,66.3671875,80.6640625,1000,80,3.38671875,1328.939659,626470199.7,5946.90923,14.04330581,94.63154023,1173.963619,146.3672,1,0,1000,Cartela
3.57421875,83.0078125,65.6640625,1000,2.12109375,51.3671875,65.6640625,1000,80,3.88671875,3934.398193,1121768695,8989.180994,12.11953537,324.632758,1276.448771,6.4209,1,0,1000,Cartela
3.32421875,90.5078125,73.1640625,1000,3.37109375,43.8671875,73.1640625,1000,80,2.13671875,2962.734748,888551093.7,6437.723286,14.27842605,207.4972925,1131.264381,123.8672,1,0,1000,Cartela
3.94921875,94.2578125,99.4140625,1000,2.74609375,70.1171875,99.4140625,1000,80,3.51171875,5710.351416,836269054.4,12069.78421,19.07723805,299.327995,862.960514,150.1172,1,0,1000,Cartela
3.54296875,97.0703125,90.9765625,1000,3.15234375,78.5546875,90.9765625,1000,80,2.66796875,4573.055025,807877237.4,10405.29846,18.49384996,247.2743661,812.7023768,158.5547,1,0,1000,Cartela
3.16796875,85.8203125,79.7265625,1000,2.77734375,52.3046875,79.7265625,1000,80,3.04296875,3064.343834,934172159,7261.525784,13.80195562,222.0224379,1192.728371,132.3047,1,0,1000,Cartela
2.41796875,93.3203125,72.2265625,1000,2.02734375,59.8046875,72.2265625,1000,80,2.29296875,1742.50468,807613947.7,5437.588579,10.43661194,166.9607618,1606.150113,139.8047,1,0,1000,Cartela
3.91796875,78.3203125,57.2265625,1000,3.52734375,44.8046875,57.2265625,1000,80,2.79296875,4046.397021,863505186.7,9134.253603,13.39778011,302.0199606,935.9492682,124.8047,1,0,1000,Cartela
3.10546875,83.9453125,92.8515625,1000,3.46484375,61.6796875,92.8515625,1000,80,3.73046875,3520.651127,853058031.8,8519.13845,16.84134067,209.048151,785.3852138,141.6797,1,0,1000,Cartela
2.60546875,98.9453125,47.8515625,1000,2.96484375,46.6796875,47.8515625,1000,80,3.23046875,1575.012198,826855460.9,5718.821549,10.21552854,154.1782387,1491.373195,126.6797,1,0,1000,Cartela
2.35546875,76.4453125,85.3515625,1000,3.71484375,54.1796875,85.3515625,1000,80,2.98046875,1875.209707,774184259.9,5405.404614,13.88940267,135.0101046,1271.82166,134.1797,1,0,1000,Cartela
3.85546875,91.4453125,40.3515625,1000,2.21484375,69.1796875,40.3515625,1000,80,2.48046875,3905.47503169,809890754.271,8846.22210641,11.379235959,343.210655422,2434.8891523,69.1797,1,0,1000,Cartela
